"Author","Isbn","Ean","Title","Pub Date","Medium","Ans Code","Available","Consignment On Hand","Reserved Stock","Sets Made Up","Month","Gross Units  +  Comp Units","Return Units"
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201211,108,61
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201212,87,21
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201301,304,8
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201302,66,2
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201303,18,47
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201304,10,29
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201305,34,44
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201306,20,11
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201307,197,14
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201308,122,8
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201309,201,5
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201310,10,121
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201311,100,28
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201312,102,6
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201401,262,57
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201402,91,14
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201403,10,42
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201404,47,26
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201405,25,6
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201406,99,14
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201407,91,4
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201408,294,1
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201409,59,0
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201410,13,50
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201411,259,14
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201412,247,12
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201501,202,11
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201502,103,75
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201503,-8,85
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201504,47,60
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201505,19,65
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201506,55,11
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201507,106,1
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201508,227,1
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201509,94,36
"JOYCE, JAMES","0312080735","9780312080730","DEAD CSCC",1993-12-15 12:00 AM,"PT","OS",83,0,0,17,201510,8,13
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201211,7,55
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201212,42,5
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201301,43,1
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201302,7,3
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201303,9,36
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201304,-1,9
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201305,4,15
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201306,16,4
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201307,26,0
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201308,105,6
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201309,55,1
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201310,8,14
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201311,33,21
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201312,22,6
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201401,17,4
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201402,-1,12
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201403,0,8
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201404,0,14
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201405,0,2
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201406,0,2
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201407,0,0
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201408,-1,0
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201409,29,0
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201411,0,1
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201412,1,9
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201501,105,3
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201502,24,1
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201503,7,31
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201504,-2,8
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201505,3,9
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201506,1,6
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201507,43,3
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201508,52,3
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201509,24,2
"GILMAN, CHARLOTTE PERKINS","0312132921","9780312132927","YELLOW WALLPAPER",1998-01-15 12:00 AM,"PT","AS",66,0,0,0,201510,1,15
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201211,11,162
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201212,291,18
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201301,99,1
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201302,24,14
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201303,22,65
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201304,15,13
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201305,22,10
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201306,31,10
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201307,28,5
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201308,117,2
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201309,59,0
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201310,14,6
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201311,22,16
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201312,143,13
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201401,74,0
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201402,0,24
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201403,46,53
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201404,39,7
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201405,26,34
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201406,79,0
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201407,80,9
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201408,125,10
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201409,27,2
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201410,14,6
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201411,6,4
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201412,201,28
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201501,69,0
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201502,20,3
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201503,15,51
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201504,40,56
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201505,29,6
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201506,37,5
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201507,303,6
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201508,26,0
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201509,61,9
"CALLOWAY, COLIN G. ED.","0312133545","9780312133542","OUR HEARTS FELL TO THE GROUND",1996-04-15 12:00 AM,"PT","AS",559,0,0,46,201510,9,26
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201211,26,70
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201212,353,9
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201301,90,31
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201302,6,3
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201303,27,110
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201304,11,20
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201305,5,1
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201306,17,5
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201307,16,0
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201308,191,4
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201309,43,3
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201310,18,33
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201311,31,34
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201312,32,5
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201401,0,1
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201402,0,0
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201403,0,2
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201404,0,1
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201407,0,0
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201408,0,0
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201409,93,0
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201410,33,24
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201411,33,9
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201412,395,2
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201501,45,0
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201502,17,22
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201503,17,45
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201504,2,28
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201505,13,22
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201506,2,10
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201507,421,29
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201508,123,18
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201509,1,46
"SHAKESPEARE, WILLIAM","0312166214","9780312166212","MIDSUMMER NIGHTS DREAM P",1999-01-15 12:00 AM,"PT","AS",197,0,0,0,201510,14,110
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201211,24,18
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201212,153,15
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201301,132,0
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201302,13,13
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201303,25,23
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201304,44,21
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201305,17,40
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201306,33,9
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201307,133,11
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201308,254,11
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201309,85,8
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201310,3,30
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201311,11,55
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201312,106,13
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201401,78,6
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201402,9,10
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201403,2,28
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201404,14,17
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201405,6,6
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201406,37,0
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201407,52,15
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201408,49,0
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201409,0,3
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201410,5,6
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201411,65,29
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201412,185,5
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201501,43,6
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201502,10,5
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201503,27,48
"SHAKESPEARE, WILLIAM","0312256248","9780312256241","MERCHANT OF VENICE P",2002-03-04 12:00 AM,"PT","AS",567,0,0,3,201504,8,17
